station_id,state,t_s
S17,working,23196.8628592071
S16,blocked,23197.212157997576
S19,working,23222.60939972493
S18,working,23217.715957840854
S11,blocked,23220.949857930325
S09,blocked,23221.28341792754
S08,blocked,23220.663842003305
S16,working,23224.212157997576
S11,working,23234.949857930325
S09,working,23234.28341792754
S08,working,23233.663842003305
S05,blocked,23239.987751330107
S06,blocked,23242.31386333422
S01,blocked,23243.59701762589
S03,blocked,23242.11313225531
S02,blocked,23250.134132987176
S04,blocked,23253.875207670804
S06,working,23263.31386333422
S05,working,23261.987751330107
S04,working,23263.875207670804
S03,working,23262.11313225531
S02,working,23263.134132987176
S01,working,23264.59701762589
S13,blocked,23266.093088679838
S18,blocked,23272.715957840854
S11,blocked,23279.949857930325
S19,blocked,23284.60939972493
S09,blocked,23288.28341792754
S13,working,23287.093088679838
S11,working,23293.949857930325
S09,working,23296.28341792754
S06,blocked,23316.31386333422
S02,blocked,23317.134132987176
S06,working,23320.31386333422
S01,blocked,23321.59701762589
S19,working,23330.60939972493
S18,working,23325.715957840854
S11,blocked,23341.949857930325
S09,blocked,23343.28341792754
S02,working,23343.134132987176
S01,working,23344.59701762589
S13,blocked,23342.093088679838
S08,blocked,23348.663842003305
S12,blocked,23352.226974598347
S13,working,23358.093088679838
S12,working,23362.226974598347
S11,working,23361.949857930325
S09,working,23362.28341792754
S08,working,23361.663842003305
S11,down,23379.949857930325
S18,blocked,23382.715957840854
S19,blocked,23393.60939972493
S01,blocked,23395.59701762589
S01,working,23398.59701762589
S01,break,23400.59701762589
S02,break,23399.134132987176
S03,break,23398.11313225531
S04,break,23399.875207670804
S05,break,23397.987751330107
S06,break,23399.31386333422
S07,break,23398.823369680234
S08,break,23399.663842003305
S09,break,23400.28341792754
S11,break,23400.949857930325
S12,break,23401.226974598347
S13,break,23397.093088679838
S16,break,23397.212157997576
S17,break,23402.8628592071
S18,break,23397.715957840854
S19,break,23402.60939972493
S20,break,23397.941603291794
S20,working,23997.941603291794
S19,blocked,24002.60939972493
S18,blocked,23997.715957840854
S17,working,24002.8628592071
S16,working,23997.212157997576
S13,working,23997.093088679838
S12,working,24001.226974598347
S11,down,24000.949857930325
S09,working,24000.28341792754
S08,working,23999.663842003305
S07,working,23998.823369680234
S06,working,23999.31386333422
S05,working,23997.987751330107
S04,working,23999.875207670804
S03,working,23998.11313225531
S02,working,23999.134132987176
S01,working,24000.59701762589
S13,blocked,24011.093088679838
S09,blocked,24014.28341792754
S19,working,24018.60939972493
S18,working,24013.715957840854
S13,working,24020.093088679838
S07,blocked,24028.823369680234
S08,blocked,24032.663842003305
S05,blocked,24044.987751330107
S01,blocked,24047.59701762589
S03,blocked,24046.11313225531
S04,blocked,24048.875207670804
S02,blocked,24057.134132987176
S18,blocked,24072.715957840854
S13,blocked,24074.093088679838
S17,blocked,24081.8628592071
S19,blocked,24083.60939972493
S13,working,24083.093088679838
S06,blocked,24090.31386333422
S16,blocked,24099.212157997576
S19,working,24117.60939972493
S18,working,24112.715957840854
S17,working,24117.8628592071
S16,working,24112.212157997576
S13,blocked,24151.093088679838
S12,blocked,24159.226974598347
S13,working,24156.093088679838
S12,starved,24160.226974598347
S17,blocked,24164.8628592071
S18,blocked,24161.715957840854
S16,blocked,24172.212157997576
S19,blocked,24184.60939972493
S19,working,24196.60939972493
S18,working,24191.715957840854
S17,working,24196.8628592071
S16,working,24191.212157997576
S13,blocked,24217.093088679838
S13,working,24234.093088679838
S17,blocked,24248.8628592071
S19,blocked,24251.60939972493
S18,blocked,24250.715957840854
S16,blocked,24250.212157997576
S19,working,24292.60939972493
S18,working,24287.715957840854
S17,working,24292.8628592071
S16,working,24287.212157997576
S11,working,24294.949857930325
S13,blocked,24294.093088679838
S13,working,24308.093088679838
S09,working,24329.28341792754
S08,working,24328.663842003305
S07,working,24327.823369680234
S06,working,24328.31386333422
S05,working,24326.987751330107
S04,working,24328.875207670804
S03,working,24327.11313225531
S02,working,24328.134132987176
S01,working,24329.59701762589
S12,working,24337.226974598347
S16,blocked,24337.212157997576
S17,blocked,24345.8628592071
S19,blocked,24348.60939972493
S18,blocked,24350.715957840854
S19,working,24367.60939972493
S18,working,24362.715957840854
S17,working,24367.8628592071
S16,working,24362.212157997576
S13,starved,24373.093088679838
S01,blocked,24380.59701762589
S09,blocked,24383.28341792754
S02,blocked,24384.134132987176
S07,blocked,24385.823369680234
S08,blocked,24388.663842003305
S06,blocked,24388.31386333422
S09,working,24390.28341792754
S08,working,24389.663842003305
S07,working,24388.823369680234
S06,working,24389.31386333422
S04,blocked,24399.875207670804
S13,working,24399.093088679838
S03,blocked,24414.11313225531
S18,blocked,24415.715957840854
S17,blocked,24422.8628592071
S04,working,24422.875207670804
S03,working,24421.11313225531
S02,working,24422.134132987176
S01,working,24423.59701762589
S19,blocked,24428.60939972493
S16,blocked,24424.212157997576
S07,blocked,24437.823369680234
S08,blocked,24446.663842003305
S06,blocked,24448.31386333422
S08,working,24449.663842003305
S07,working,24448.823369680234
S06,working,24449.31386333422
S19,working,24456.60939972493
S18,working,24451.715957840854
S17,working,24456.8628592071
S16,working,24451.212157997576
S13,starved,24457.093088679838
S13,working,24460.093088679838
S01,blocked,24473.59701762589
S03,blocked,24473.11313225531
S03,working,24486.11313225531
S01,working,24488.59701762589
S07,blocked,24495.823369680234
S06,blocked,24498.31386333422
S18,blocked,24504.715957840854
S07,working,24505.823369680234
S06,working,24506.31386333422
S19,blocked,24515.60939972493
S13,blocked,24510.093088679838
S16,blocked,24511.212157997576
S17,blocked,24521.8628592071
S01,blocked,24537.59701762589
S19,working,24540.60939972493
S18,working,24535.715957840854
S17,working,24540.8628592071
S16,working,24535.212157997576
S13,working,24535.093088679838
S02,blocked,24542.134132987176
S02,working,24544.134132987176
S01,working,24545.59701762589
S09,blocked,24557.28341792754
S07,blocked,24558.823369680234
S06,blocked,24561.31386333422
S08,blocked,24563.663842003305
S09,working,24567.28341792754
S08,working,24566.663842003305
S07,working,24565.823369680234
S06,working,24566.31386333422
S17,blocked,24582.8628592071
S18,blocked,24586.715957840854
S16,blocked,24586.212157997576
S02,blocked,24595.134132987176
S01,blocked,24596.59701762589
S13,blocked,24597.093088679838
S19,blocked,24606.60939972493
S02,working,24605.134132987176
S01,working,24606.59701762589
S09,blocked,24617.28341792754
S08,blocked,24616.663842003305
S06,blocked,24617.31386333422
S07,blocked,24627.823369680234
S09,working,24635.28341792754
S08,working,24634.663842003305
S07,working,24633.823369680234
S06,working,24634.31386333422
S19,working,24638.60939972493
S18,working,24633.715957840854
S17,working,24638.8628592071
S16,working,24633.212157997576
S13,working,24633.093088679838
S12,starved,24641.226974598347
S12,working,24642.226974598347
S01,blocked,24654.59701762589
S03,blocked,24658.11313225531
S03,working,24661.11313225531
S01,working,24667.59701762589
S09,blocked,24684.28341792754
S05,blocked,24682.987751330107
S06,blocked,24687.31386333422
S18,blocked,24686.715957840854
S19,blocked,24692.60939972493
S09,working,24690.28341792754
S16,blocked,24688.212157997576
S06,working,24690.31386333422
S05,working,24688.987751330107
S13,blocked,24690.093088679838
S17,blocked,24696.8628592071
S01,blocked,24714.59701762589
S19,working,24718.60939972493
S18,working,24713.715957840854
S17,working,24718.8628592071
S16,working,24713.212157997576
S13,working,24713.093088679838
S03,blocked,24715.11313225531
S03,working,24717.11313225531
S01,working,24723.59701762589
S06,blocked,24738.31386333422
S09,blocked,24741.28341792754
S07,blocked,24739.823369680234
S05,blocked,24740.987751330107
S08,blocked,24755.663842003305
S09,working,24758.28341792754
S08,working,24757.663842003305
S07,working,24756.823369680234
S06,working,24757.31386333422
S05,working,24755.987751330107
S17,blocked,24766.8628592071
S18,blocked,24767.715957840854
S03,blocked,24768.11313225531
S02,blocked,24773.134132987176
S19,blocked,24777.60939972493
S03,working,24773.11313225531
S02,working,24774.134132987176
S16,blocked,24774.212157997576
S13,blocked,24774.093088679838
S09,blocked,24803.28341792754
S19,working,24812.60939972493
S18,working,24807.715957840854
S17,working,24812.8628592071
S16,working,24807.212157997576
S13,working,24807.093088679838
S07,blocked,24809.823369680234
S06,blocked,24813.31386333422
S08,blocked,24816.663842003305
S09,working,24821.28341792754
S08,working,24820.663842003305
S07,working,24819.823369680234
S06,working,24820.31386333422
S03,blocked,24826.11313225531
S02,blocked,24827.134132987176
S03,working,24828.11313225531
S02,working,24829.134132987176
S16,blocked,24856.212157997576
S17,blocked,24862.8628592071
S19,blocked,24865.60939972493
S18,blocked,24862.715957840854
S13,blocked,24864.093088679838
S09,blocked,24869.28341792754
S06,blocked,24868.31386333422
S09,working,24873.28341792754
S12,blocked,24884.226974598347
S06,working,24884.31386333422
S02,blocked,24886.134132987176
S03,blocked,24886.11313225531
S03,working,24894.11313225531
S02,working,24895.134132987176
S19,working,24907.60939972493
S18,working,24902.715957840854
S17,working,24907.8628592071
S16,working,24902.212157997576
S13,working,24902.093088679838
S12,working,24906.226974598347
S09,blocked,24929.28341792754
S09,working,24930.28341792754
S06,blocked,24932.31386333422
S05,blocked,24930.987751330107
S06,working,24938.31386333422
S05,working,24936.987751330107
S02,blocked,24945.134132987176
S17,blocked,24953.8628592071
S02,working,24952.134132987176
S19,blocked,24959.60939972493
S18,blocked,24954.715957840854
S16,blocked,24954.212157997576
S12,blocked,24963.226974598347
S13,blocked,24968.093088679838
S19,working,24986.60939972493
S18,working,24981.715957840854
S17,working,24986.8628592071
S16,working,24981.212157997576
S13,working,24981.093088679838
S12,working,24985.226974598347
S09,blocked,24985.28341792754
S05,blocked,24986.987751330107
S06,blocked,24992.31386333422
S08,blocked,24993.663842003305
S09,working,24999.28341792754
S08,working,24998.663842003305
S06,working,24999.31386333422
S05,working,24997.987751330107
S17,blocked,25033.8628592071
S18,blocked,25031.715957840854
S19,blocked,25037.60939972493
S16,blocked,25035.212157997576
S13,blocked,25042.093088679838
S12,blocked,25046.226974598347
S07,blocked,25044.823369680234
S06,blocked,25045.31386333422
S11,blocked,25050.949857930325
S05,blocked,25054.987751330107
S03,blocked,25060.11313225531
S01,blocked,25062.59701762589
S04,blocked,25068.875207670804
S02,blocked,25068.134132987176
S19,working,25075.60939972493
S18,working,25070.715957840854
S17,working,25075.8628592071
S16,working,25070.212157997576
S13,working,25070.093088679838
S12,working,25074.226974598347
S11,working,25073.949857930325
S07,working,25071.823369680234
S06,working,25072.31386333422
S05,working,25070.987751330107
S04,working,25072.875207670804
S03,working,25071.11313225531
S02,working,25072.134132987176
S01,working,25073.59701762589
S07,blocked,25114.823369680234
S17,blocked,25121.8628592071
S11,blocked,25121.949857930325
S03,blocked,25121.11313225531
S19,blocked,25126.60939972493
S18,blocked,25121.715957840854
S06,blocked,25123.31386333422
S01,blocked,25126.59701762589
S16,blocked,25125.212157997576
S13,blocked,25129.093088679838
S05,blocked,25130.987751330107
S12,blocked,25136.226974598347
S02,blocked,25135.134132987176
S07,working,25135.823369680234
S06,working,25136.31386333422
S05,working,25134.987751330107
S03,working,25136.11313225531
S02,working,25137.134132987176
S01,working,25138.59701762589
S19,working,25156.60939972493
S18,working,25151.715957840854
S17,working,25156.8628592071
S16,working,25151.212157997576
S13,working,25151.093088679838
S12,working,25155.226974598347
S11,working,25154.949857930325
S09,blocked,25165.28341792754
S09,working,25168.28341792754
S06,blocked,25179.31386333422
S07,blocked,25183.823369680234
S01,blocked,25189.59701762589
S03,blocked,25191.11313225531
S07,working,25192.823369680234
S06,working,25193.31386333422
S11,blocked,25195.949857930325
S02,blocked,25194.134132987176
S17,blocked,25201.8628592071
S03,working,25197.11313225531
S02,working,25198.134132987176
S01,working,25199.59701762589
S19,blocked,25205.60939972493
S18,blocked,25200.715957840854
S16,blocked,25200.212157997576
S12,blocked,25211.226974598347
S09,blocked,25220.28341792754
S13,blocked,25220.093088679838
S19,working,25242.60939972493
S18,working,25237.715957840854
S17,working,25242.8628592071
S16,working,25237.212157997576
S13,working,25237.093088679838
S12,working,25241.226974598347
S11,working,25240.949857930325
S09,working,25240.28341792754
S07,blocked,25242.823369680234
S06,blocked,25247.31386333422
S07,working,25247.823369680234
S06,working,25248.31386333422
S02,blocked,25253.134132987176
S01,blocked,25255.59701762589
S17,blocked,25289.8628592071
S09,blocked,25292.28341792754
S11,blocked,25294.949857930325
S13,blocked,25292.093088679838
S18,blocked,25294.715957840854
S19,blocked,25300.60939972493
S12,blocked,25304.226974598347
S16,blocked,25301.212157997576
S06,blocked,25303.31386333422
S08,blocked,25305.663842003305
S05,blocked,25310.987751330107
S04,blocked,25316.875207670804
S19,working,25327.60939972493
S18,working,25322.715957840854
S17,working,25327.8628592071
S16,working,25322.212157997576
S13,working,25322.093088679838
S12,working,25326.226974598347
S11,working,25325.949857930325
S09,working,25325.28341792754
S08,working,25324.663842003305
S09,blocked,25376.28341792754
S18,blocked,25374.715957840854
S13,blocked,25374.093088679838
S17,blocked,25380.8628592071
S19,blocked,25381.60939972493
S12,blocked,25382.226974598347
S11,blocked,25382.949857930325
S08,blocked,25387.663842003305
S16,blocked,25386.212157997576
S06,working,25403.31386333422
S05,working,25401.987751330107
S04,working,25403.875207670804
S19,working,25423.60939972493
S18,working,25418.715957840854
S17,working,25423.8628592071
S16,working,25418.212157997576
S13,working,25418.093088679838
S12,working,25422.226974598347
S11,working,25421.949857930325
S09,working,25421.28341792754
S08,working,25420.663842003305
S02,working,25433.134132987176
S01,working,25434.59701762589
S04,blocked,25451.875207670804
S11,blocked,25455.949857930325
S05,blocked,25453.987751330107
S06,blocked,25464.31386333422
S17,blocked,25470.8628592071
S09,blocked,25472.28341792754
S06,working,25472.31386333422
S05,working,25470.987751330107
S04,working,25472.875207670804
S16,blocked,25472.212157997576
S18,blocked,25476.715957840854
S12,blocked,25480.226974598347
S08,blocked,25480.663842003305
S02,blocked,25481.134132987176
S19,blocked,25486.60939972493
S02,working,25485.134132987176
S13,blocked,25485.093088679838
S19,working,25523.60939972493
S18,working,25518.715957840854
S17,working,25523.8628592071
S16,working,25518.212157997576
S13,working,25518.093088679838
S12,working,25522.226974598347
S11,working,25521.949857930325
S09,working,25521.28341792754
S08,working,25520.663842003305
S05,blocked,25521.987751330107
S05,working,25522.987751330107
S16,blocked,25564.212157997576
S11,blocked,25570.949857930325
S18,blocked,25568.715957840854
S07,blocked,25569.823369680234
S06,blocked,25572.31386333422
S17,blocked,25576.8628592071
S13,blocked,25571.093088679838
S05,blocked,25574.987751330107
S12,blocked,25579.226974598347
S08,blocked,25579.663842003305
S09,blocked,25583.28341792754
S19,blocked,25586.60939972493
S04,blocked,25588.875207670804
S01,blocked,25595.59701762589
S01,working,25612.59701762589
S19,working,25620.60939972493
S18,working,25615.715957840854
S17,working,25620.8628592071
S16,working,25615.212157997576
S03,blocked,25648.11313225531
S17,blocked,25662.8628592071
S01,blocked,25667.59701762589
S18,blocked,25666.715957840854
S16,blocked,25671.212157997576
S19,blocked,25684.60939972493
S19,working,25721.60939972493
S18,working,25716.715957840854
S17,working,25721.8628592071
S16,working,25716.212157997576
S02,blocked,25749.134132987176
S17,blocked,25768.8628592071
S16,blocked,25771.212157997576
S18,blocked,25772.715957840854
S19,blocked,25784.60939972493
S19,working,25792.60939972493
S18,working,25787.715957840854
S17,working,25792.8628592071
S16,working,25787.212157997576
S17,blocked,25838.8628592071
S19,blocked,25840.60939972493
S18,blocked,25836.715957840854
S16,blocked,25839.212157997576
S19,working,25873.60939972493
S18,working,25868.715957840854
S17,working,25873.8628592071
S16,working,25868.212157997576
S13,working,25905.093088679838
S12,working,25909.226974598347
S11,working,25908.949857930325
S09,working,25908.28341792754
S08,working,25907.663842003305
S07,working,25906.823369680234
S06,working,25907.31386333422
S05,working,25905.987751330107
S04,working,25907.875207670804
S03,working,25906.11313225531
S02,working,25907.134132987176
S01,working,25908.59701762589
S17,blocked,25917.8628592071
S18,blocked,25918.715957840854
S19,blocked,25926.60939972493
S16,blocked,25924.212157997576
S19,working,25950.60939972493
S18,working,25945.715957840854
S17,working,25950.8628592071
S16,working,25945.212157997576
S09,blocked,25954.28341792754
S12,blocked,25961.226974598347
S03,blocked,25960.11313225531
S06,blocked,25962.31386333422
S04,blocked,25962.875207670804
S05,blocked,25961.987751330107
S11,blocked,25965.949857930325
S02,blocked,25964.134132987176
S13,blocked,25967.093088679838
S08,blocked,25969.663842003305
S01,blocked,25970.59701762589
S13,working,25977.093088679838
S12,working,25981.226974598347
S11,working,25980.949857930325
S09,working,25980.28341792754
S08,working,25979.663842003305
S17,blocked,25996.8628592071
S19,blocked,25998.60939972493
S16,blocked,25997.212157997576
S18,blocked,25998.715957840854
S06,working,26004.31386333422
S05,working,26002.987751330107
S04,working,26004.875207670804
S03,working,26003.11313225531
S02,working,26004.134132987176
S01,working,26005.59701762589
S19,working,26028.60939972493
S18,working,26023.715957840854
S17,working,26028.8628592071
S16,working,26023.212157997576
S13,blocked,26028.093088679838
S09,blocked,26032.28341792754
S12,blocked,26040.226974598347
S08,blocked,26039.663842003305
S11,blocked,26045.949857930325
S13,working,26043.093088679838
S12,working,26047.226974598347
S11,working,26046.949857930325
S09,working,26046.28341792754
S08,working,26045.663842003305
S01,blocked,26056.59701762589
S02,blocked,26056.134132987176
S03,blocked,26058.11313225531
S05,blocked,26060.987751330107
S05,working,26062.987751330107
S03,working,26068.11313225531
S02,working,26069.134132987176
S01,working,26070.59701762589
S17,blocked,26078.8628592071
S19,blocked,26084.60939972493
S18,blocked,26079.715957840854
S16,blocked,26085.212157997576
S08,blocked,26094.663842003305
S13,blocked,26096.093088679838
S12,blocked,26100.226974598347
S11,blocked,26104.949857930325
S09,blocked,26104.28341792754
S13,working,26102.093088679838
S12,working,26106.226974598347
S11,working,26105.949857930325
S09,working,26105.28341792754
S08,working,26104.663842003305
S19,working,26121.60939972493
S18,working,26116.715957840854
S17,working,26121.8628592071
S16,working,26116.212157997576
S02,blocked,26119.134132987176
S01,blocked,26123.59701762589
S03,blocked,26126.11313225531
S03,working,26127.11313225531
S02,working,26128.134132987176
S01,working,26129.59701762589
S09,blocked,26151.28341792754
S11,blocked,26155.949857930325
S13,blocked,26157.093088679838
S12,blocked,26161.226974598347
S17,blocked,26163.8628592071
S08,blocked,26164.663842003305
S13,working,26164.093088679838
S12,working,26168.226974598347
S11,working,26167.949857930325
S09,working,26167.28341792754
S08,working,26166.663842003305
S16,blocked,26172.212157997576
S18,blocked,26174.715957840854
S19,blocked,26180.60939972493
S02,blocked,26178.134132987176
S03,blocked,26180.11313225531
S01,blocked,26183.59701762589
S04,blocked,26190.875207670804
S19,working,26201.60939972493
S18,working,26196.715957840854
S17,working,26201.8628592071
S16,working,26196.212157997576
S09,blocked,26217.28341792754
S11,blocked,26220.949857930325
S07,blocked,26219.823369680234
S13,blocked,26221.093088679838
S13,working,26222.093088679838
S11,working,26226.949857930325
S09,working,26226.28341792754
S06,blocked,26227.31386333422
S07,working,26230.823369680234
S06,working,26231.31386333422
S04,working,26233.875207670804
S03,working,26232.11313225531
S02,working,26233.134132987176
S01,working,26234.59701762589
S16,blocked,26244.212157997576
S19,blocked,26254.60939972493
S18,blocked,26251.715957840854
S17,blocked,26257.8628592071
S13,blocked,26273.093088679838
S06,blocked,26275.31386333422
S19,working,26283.60939972493
S18,working,26278.715957840854
S17,working,26283.8628592071
S16,working,26278.212157997576
S09,blocked,26281.28341792754
S12,blocked,26284.226974598347
S11,blocked,26284.949857930325
S01,blocked,26284.59701762589
S07,blocked,26284.823369680234
S13,working,26285.093088679838
S12,working,26289.226974598347
S11,working,26288.949857930325
S09,working,26288.28341792754
S07,working,26286.823369680234
S06,working,26287.31386333422
S02,blocked,26287.134132987176
S02,working,26291.134132987176
S01,working,26292.59701762589
S18,blocked,26333.715957840854
S16,blocked,26333.212157997576
S17,blocked,26340.8628592071
S07,blocked,26336.823369680234
S02,blocked,26340.134132987176
S09,blocked,26342.28341792754
S06,blocked,26341.31386333422
S03,blocked,26340.11313225531
S19,blocked,26346.60939972493
S12,blocked,26345.226974598347
S08,blocked,26343.663842003305
S11,blocked,26345.949857930325
S01,blocked,26345.59701762589
S03,working,26346.11313225531
S02,working,26347.134132987176
S01,working,26348.59701762589
S19,working,26352.60939972493
S18,working,26347.715957840854
S17,working,26352.8628592071
S16,working,26347.212157997576
S12,working,26364.226974598347
S11,working,26363.949857930325
S09,working,26363.28341792754
S08,working,26362.663842003305
S07,working,26361.823369680234
S06,working,26362.31386333422
S02,blocked,26393.134132987176
S01,blocked,26402.59701762589
S18,blocked,26402.715957840854
S02,working,26404.134132987176
S01,working,26405.59701762589
S16,blocked,26403.212157997576
S19,blocked,26413.60939972493
S17,blocked,26415.8628592071
S09,blocked,26414.28341792754
S06,blocked,26415.31386333422
S19,working,26423.60939972493
S18,working,26418.715957840854
S17,working,26423.8628592071
S16,working,26418.212157997576
S08,blocked,26420.663842003305
S11,blocked,26423.949857930325
S07,blocked,26425.823369680234
S03,blocked,26450.11313225531
S05,blocked,26451.987751330107
S02,blocked,26454.134132987176
S01,blocked,26458.59701762589
S04,blocked,26461.875207670804
S17,blocked,26471.8628592071
S16,blocked,26466.212157997576
S18,blocked,26477.715957840854
S13,blocked,26478.093088679838
S19,blocked,26485.60939972493
S13,working,26491.093088679838
S19,working,26500.60939972493
S18,working,26495.715957840854
S17,working,26500.8628592071
S16,working,26495.212157997576
S11,working,26507.949857930325
S09,working,26507.28341792754
S08,working,26506.663842003305
S07,working,26505.823369680234
S06,working,26506.31386333422
S05,working,26504.987751330107
S04,working,26506.875207670804
S03,working,26505.11313225531
S02,working,26506.134132987176
S01,working,26507.59701762589
S19,blocked,26550.60939972493
S18,blocked,26546.715957840854
S16,blocked,26546.212157997576
S06,blocked,26551.31386333422
S02,blocked,26551.134132987176
S03,blocked,26551.11313225531
S09,blocked,26554.28341792754
S05,blocked,26551.987751330107
S13,blocked,26553.093088679838
S11,blocked,26559.949857930325
S07,blocked,26558.823369680234
S13,working,26559.093088679838
S01,blocked,26562.59701762589
S17,blocked,26566.8628592071
S04,blocked,26563.875207670804
S11,working,26573.949857930325
S09,working,26579.28341792754
S07,working,26577.823369680234
S06,working,26578.31386333422
S05,working,26576.987751330107
S04,working,26578.875207670804
S03,working,26577.11313225531
S02,working,26578.134132987176
S01,working,26579.59701762589
S19,working,26589.60939972493
S18,working,26584.715957840854
S17,working,26589.8628592071
S16,working,26584.212157997576
S13,blocked,26617.093088679838
S06,blocked,26629.31386333422
S07,blocked,26629.823369680234
S13,working,26629.093088679838
S17,blocked,26635.8628592071
S16,blocked,26630.212157997576
S18,blocked,26631.715957840854
S04,blocked,26633.875207670804
S03,blocked,26632.11313225531
S05,blocked,26633.987751330107
S02,blocked,26635.134132987176
S01,blocked,26639.59701762589
S19,blocked,26642.60939972493
S07,working,26639.823369680234
S06,working,26640.31386333422
S05,working,26638.987751330107
S04,working,26640.875207670804
S03,working,26639.11313225531
S02,working,26640.134132987176
S01,working,26641.59701762589
S19,working,26676.60939972493
S18,working,26671.715957840854
S17,working,26676.8628592071
S16,working,26671.212157997576
S13,blocked,26677.093088679838
S09,blocked,26683.28341792754
S03,blocked,26685.11313225531
S01,blocked,26690.59701762589
S06,blocked,26690.31386333422
S05,blocked,26691.987751330107
S04,blocked,26694.875207670804
S07,blocked,26696.823369680234
S08,blocked,26698.663842003305
S02,blocked,26699.134132987176
S09,working,26701.28341792754
S08,working,26700.663842003305
S07,working,26699.823369680234
S06,working,26700.31386333422
S05,working,26698.987751330107
S04,working,26700.875207670804
S03,working,26699.11313225531
S02,working,26700.134132987176
S01,working,26701.59701762589
S13,working,26701.093088679838
S16,blocked,26719.212157997576
S18,blocked,26724.715957840854
S19,blocked,26735.60939972493
S17,blocked,26736.8628592071
S11,blocked,26739.949857930325
S11,working,26743.949857930325
S02,blocked,26748.134132987176
S19,working,26754.60939972493
S18,working,26749.715957840854
S17,working,26754.8628592071
S16,working,26749.212157997576
S05,blocked,26749.987751330107
S09,blocked,26755.28341792754
S09,working,26756.28341792754
S07,blocked,26756.823369680234
S04,blocked,26757.875207670804
S03,blocked,26756.11313225531
S01,blocked,26759.59701762589
S07,working,26762.823369680234
S13,blocked,26762.093088679838
S05,working,26762.987751330107
S04,working,26764.875207670804
S03,working,26763.11313225531
S02,working,26764.134132987176
S01,working,26765.59701762589
S13,working,26765.093088679838
S11,blocked,26791.949857930325
S11,working,26803.949857930325
S16,blocked,26801.212157997576
S17,blocked,26809.8628592071
S18,blocked,26805.715957840854
S19,blocked,26811.60939972493
S07,blocked,26809.823369680234
S03,blocked,26812.11313225531
S02,blocked,26814.134132987176
S07,working,26814.823369680234
S01,blocked,26820.59701762589
S13,blocked,26822.093088679838
S03,working,26824.11313225531
S02,working,26825.134132987176
S01,working,26826.59701762589
S13,working,26825.093088679838
S11,blocked,26845.949857930325
S19,working,26860.60939972493
S18,working,26855.715957840854
S17,working,26860.8628592071
S16,working,26855.212157997576
S09,blocked,26858.28341792754
S07,blocked,26862.823369680234
S11,working,26873.949857930325
S09,working,26873.28341792754
S03,blocked,26871.11313225531
S07,working,26875.823369680234
S13,blocked,26877.093088679838
S01,blocked,26882.59701762589
S03,working,26883.11313225531
S01,working,26885.59701762589
S13,working,26892.093088679838
S16,blocked,26900.212157997576
S17,blocked,26911.8628592071
S18,blocked,26907.715957840854
S19,blocked,26923.60939972493
S09,blocked,26922.28341792754
S07,blocked,26925.823369680234
S11,blocked,26931.949857930325
S19,working,26934.60939972493
S18,working,26929.715957840854
S17,working,26934.8628592071
S16,working,26929.212157997576
S11,working,26932.949857930325
S09,working,26932.28341792754
S05,blocked,26930.987751330107
S13,blocked,26933.093088679838
S03,blocked,26934.11313225531
S01,blocked,26936.59701762589
S07,working,26938.823369680234
S05,working,26938.987751330107
S03,working,26948.11313225531
S01,working,26951.59701762589
S13,working,26954.093088679838
S11,blocked,26979.949857930325
S09,blocked,26982.28341792754
S16,blocked,26980.212157997576
S19,blocked,26987.60939972493
S17,blocked,26988.8628592071
S18,blocked,26984.715957840854
S11,working,26991.949857930325
S09,working,26991.28341792754
S06,blocked,26997.31386333422
S06,working,26999.31386333422
S02,blocked,27003.134132987176
S03,blocked,27003.11313225531
S01,blocked,27005.59701762589
S19,working,27009.60939972493
S18,working,27004.715957840854
S17,working,27009.8628592071
S16,working,27004.212157997576
S04,blocked,27007.875207670804
S04,working,27008.875207670804
S03,working,27007.11313225531
S02,working,27008.134132987176
S01,working,27009.59701762589
S09,blocked,27040.28341792754
S11,blocked,27042.949857930325
S06,blocked,27044.31386333422
S07,blocked,27049.823369680234
S11,working,27052.949857930325
S09,working,27052.28341792754
S18,blocked,27053.715957840854
S07,working,27055.823369680234
S06,working,27056.31386333422
S17,blocked,27060.8628592071
S03,blocked,27056.11313225531
S01,blocked,27061.59701762589
S03,working,27062.11313225531
S16,blocked,27062.212157997576
S01,working,27068.59701762589
S19,blocked,27074.60939972493
S13,blocked,27073.093088679838
S09,blocked,27104.28341792754
S06,blocked,27104.31386333422
S07,blocked,27105.823369680234
S11,blocked,27109.949857930325
S12,blocked,27114.226974598347
S08,blocked,27115.663842003305
S05,blocked,27115.987751330107
S03,blocked,27117.11313225531
S01,blocked,27126.59701762589
S04,blocked,27127.875207670804
S19,working,27131.60939972493
S18,working,27126.715957840854
S17,working,27131.8628592071
S16,working,27126.212157997576
S13,working,27126.093088679838
S12,working,27130.226974598347
S11,working,27129.949857930325
S09,working,27129.28341792754
S08,working,27128.663842003305
S07,working,27127.823369680234
S06,working,27128.31386333422
S05,working,27126.987751330107
S04,working,27128.875207670804
S03,working,27127.11313225531
S01,working,27131.59701762589
S08,blocked,27172.663842003305
S09,blocked,27175.28341792754
S03,blocked,27176.11313225531
S19,blocked,27183.60939972493
S07,blocked,27180.823369680234
S05,blocked,27179.987751330107
S18,blocked,27180.715957840854
S11,blocked,27186.949857930325
S04,blocked,27186.875207670804
