run,station_id,tool_id,program_id,vin,t_s,target_nm,spec_low_nm,spec_high_nm,torque_nm,angle_deg,current_a,temp_c,cycle_s,result_status
L1_run_001,S08,L1_run_001-TS08,PF104,V000175,13341.0,36.31,33.17,39.45,35.836,105.677,10.473,42.6,3.813,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000176,13421.0,36.31,33.17,39.45,37.564,106.889,10.534,44.166,3.41,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000177,13539.0,36.31,33.17,39.45,36.426,103.025,9.939,43.315,3.727,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000178,13648.0,36.31,33.17,39.45,36.006,103.868,10.334,42.122,3.671,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000179,16319.0,36.31,33.17,39.45,35.483,107.933,10.485,44.414,3.575,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000180,16386.0,36.31,33.17,39.45,35.544,100.871,10.132,46.102,3.63,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000181,16618.0,36.31,33.17,39.45,36.636,105.675,10.582,44.726,3.38,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000182,16713.0,36.31,33.17,39.45,31.925,120.248,9.967,44.161,3.725,NOK
L1_run_001,S08,L1_run_001-TS08,PF104,V000183,16816.0,36.31,33.17,39.45,37.41,106.102,10.668,44.961,3.37,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000184,16898.0,36.31,33.17,39.45,31.179,122.263,9.428,44.311,3.352,NOK
L1_run_001,S08,L1_run_001-TS08,PF104,V000185,16989.0,36.31,33.17,39.45,37.255,101.522,10.65,43.038,3.482,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000186,17088.0,36.31,33.17,39.45,37.812,104.224,11.015,42.677,3.672,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000187,17173.0,36.31,33.17,39.45,36.248,98.802,9.924,42.065,3.602,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000188,17247.0,36.31,33.17,39.45,35.302,103.326,10.841,44.602,3.444,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000189,17320.0,36.31,33.17,39.45,35.525,107.327,10.551,40.73,3.604,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000190,17399.0,36.31,33.17,39.45,36.502,103.337,10.212,43.197,3.379,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000191,17502.0,36.31,33.17,39.45,36.2,102.359,10.316,42.924,3.717,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000192,17587.0,36.31,33.17,39.45,36.73,100.868,10.549,41.486,3.595,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000193,17671.0,36.31,33.17,39.45,37.167,110.84,10.52,43.192,3.355,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000194,17750.0,36.31,33.17,39.45,36.845,100.299,10.55,41.332,3.923,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000195,17842.0,36.31,33.17,39.45,35.111,107.607,10.334,41.93,3.655,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000196,17941.0,36.31,33.17,39.45,36.542,105.315,9.713,42.902,3.45,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000197,18540.0,36.31,33.17,39.45,36.002,104.104,9.892,45.24,3.869,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000198,18599.0,36.31,33.17,39.45,36.318,102.171,9.583,44.95,3.304,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000199,18673.0,36.31,33.17,39.45,36.778,104.791,10.241,45.104,3.755,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000200,18739.0,36.31,33.17,39.45,35.922,102.759,9.72,47.881,3.874,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000201,18805.0,36.31,33.17,39.45,35.688,110.214,10.026,42.342,3.52,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000202,18871.0,36.31,33.17,39.45,36.183,103.234,10.113,45.265,3.788,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000203,18923.0,36.31,33.17,39.45,37.196,105.037,10.308,41.824,3.735,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000204,18989.0,36.31,33.17,39.45,31.711,114.307,10.714,43.551,3.745,NOK
L1_run_001,S08,L1_run_001-TS08,PF104,V000205,19052.0,36.31,33.17,39.45,35.861,107.647,10.324,43.885,3.442,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000206,19114.0,36.31,33.17,39.45,36.049,109.027,10.828,42.34,3.312,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000207,19174.0,36.31,33.17,39.45,37.196,104.734,9.94,44.236,3.49,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000208,19230.0,36.31,33.17,39.45,36.909,105.877,10.857,44.022,3.513,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000209,19293.0,36.31,33.17,39.45,36.451,102.415,10.725,46.49,3.704,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000210,19355.0,36.31,33.17,39.45,35.927,104.537,10.427,43.439,3.783,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000211,19466.0,36.31,33.17,39.45,36.906,106.977,9.633,44.041,4.058,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000212,19534.0,36.31,33.17,39.45,35.166,109.141,10.21,44.639,3.347,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000213,19587.0,36.31,33.17,39.45,33.957,116.223,10.475,45.308,3.676,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000214,19657.0,36.31,33.17,39.45,35.83,105.722,10.685,44.016,3.372,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000215,19707.0,36.31,33.17,39.45,34.875,106.044,9.942,42.977,3.626,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000216,19768.0,36.31,33.17,39.45,35.849,106.837,10.463,42.86,3.412,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000217,19829.0,36.31,33.17,39.45,36.351,103.71,10.858,46.044,3.723,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000218,19884.0,36.31,33.17,39.45,35.686,103.4,10.848,44.233,3.435,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000219,19982.0,36.31,33.17,39.45,36.873,105.566,11.006,45.24,3.71,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000220,20057.0,36.31,33.17,39.45,35.41,103.927,10.187,43.959,3.39,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000221,20140.0,36.31,33.17,39.45,35.379,105.737,10.036,43.228,3.64,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000222,20225.0,36.31,33.17,39.45,36.942,105.664,10.436,44.044,3.529,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000223,20296.0,36.31,33.17,39.45,37.017,107.698,10.52,40.857,3.707,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000224,20369.0,36.31,33.17,39.45,37.446,100.85,11.026,43.393,3.639,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000225,20444.0,36.31,33.17,39.45,33.117,110.148,10.663,44.424,3.685,NOK
L1_run_001,S08,L1_run_001-TS08,PF104,V000226,20543.0,36.31,33.17,39.45,36.583,99.829,10.416,43.588,3.943,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000227,20632.0,36.31,33.17,39.45,35.682,108.411,10.372,41.026,3.542,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000228,20744.0,36.31,33.17,39.45,35.087,106.437,9.747,45.062,3.623,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000229,20838.0,36.31,33.17,39.45,37.193,99.129,10.557,44.318,3.746,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000230,20918.0,36.31,33.17,39.45,35.659,103.806,10.092,47.15,3.05,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000231,20996.0,36.31,33.17,39.45,33.878,112.325,10.618,41.882,3.426,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000232,21082.0,36.31,33.17,39.45,31.638,112.463,10.64,43.63,3.779,NOK
L1_run_001,S08,L1_run_001-TS08,PF104,V000233,21161.0,36.31,33.17,39.45,36.425,108.948,10.613,40.116,3.571,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000234,21255.0,36.31,33.17,39.45,36.513,105.666,10.699,44.164,3.826,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000235,21324.0,36.31,33.17,39.45,36.26,104.189,10.783,43.946,3.645,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000236,21422.0,36.31,33.17,39.45,34.862,102.464,10.705,45.09,3.615,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000237,21497.0,36.31,33.17,39.45,37.608,104.065,10.255,41.67,3.369,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000238,21586.0,36.31,33.17,39.45,36.569,107.081,10.616,43.566,3.971,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000239,21675.0,36.31,33.17,39.45,38.72,103.131,10.351,40.964,3.497,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000240,21765.0,36.31,33.17,39.45,35.015,107.413,9.683,44.424,3.342,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000241,21855.0,36.31,33.17,39.45,34.186,116.02,10.395,44.013,3.654,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000242,22315.0,36.31,33.17,39.45,36.188,104.515,9.698,44.39,3.561,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000243,22378.0,36.31,33.17,39.45,36.956,102.095,10.141,40.182,3.759,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000244,22571.0,36.31,33.17,39.45,36.64,107.306,10.785,41.775,3.548,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000245,22628.0,36.31,33.17,39.45,35.817,105.126,10.406,41.282,3.284,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000246,22688.0,36.31,33.17,39.45,36.875,100.675,10.445,42.458,3.731,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000247,22758.0,36.31,33.17,39.45,35.724,106.421,10.214,41.294,3.552,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000248,22811.0,36.31,33.17,39.45,35.252,111.806,9.36,44.048,3.466,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000249,22870.0,36.31,33.17,39.45,38.378,104.282,10.62,41.924,3.827,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000250,22925.0,36.31,33.17,39.45,35.429,108.403,10.413,44.4,3.529,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000251,22991.0,36.31,33.17,39.45,36.043,104.056,10.126,45.247,3.711,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000252,23045.0,36.31,33.17,39.45,37.065,110.619,10.668,45.485,3.375,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000253,23106.0,36.31,33.17,39.45,35.379,106.345,10.597,45.72,3.422,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000254,23170.0,36.31,33.17,39.45,36.642,108.963,10.139,43.08,3.69,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000255,23234.0,36.31,33.17,39.45,30.18,114.737,10.062,40.486,3.615,NOK
L1_run_001,S08,L1_run_001-TS08,PF104,V000256,23299.0,36.31,33.17,39.45,36.646,104.41,10.241,45.615,3.658,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000257,23362.0,36.31,33.17,39.45,36.166,103.873,10.894,42.554,3.726,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000258,24329.0,36.31,33.17,39.45,37.685,105.801,10.332,45.044,3.79,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000259,24390.0,36.31,33.17,39.45,33.766,107.536,10.148,44.634,3.417,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000260,24450.0,36.31,33.17,39.45,38.083,107.029,10.532,46.824,3.5,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000261,24507.0,36.31,33.17,39.45,35.594,110.023,9.933,44.875,3.858,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000262,24567.0,36.31,33.17,39.45,36.829,101.606,9.72,44.724,3.659,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000263,24635.0,36.31,33.17,39.45,35.111,106.247,10.325,41.34,3.777,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000264,24691.0,36.31,33.17,39.45,35.615,109.863,10.168,43.643,3.265,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000265,24758.0,36.31,33.17,39.45,36.682,110.006,10.448,44.29,3.938,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000266,24821.0,36.31,33.17,39.45,35.183,106.164,10.349,45.653,3.659,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000267,24881.0,36.31,33.17,39.45,36.984,104.757,10.587,44.9,3.37,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000268,24935.0,36.31,33.17,39.45,36.167,107.19,10.329,43.703,3.671,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000269,24999.0,36.31,33.17,39.45,35.86,106.771,9.945,44.517,3.604,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000270,25073.0,36.31,33.17,39.45,37.042,101.199,9.99,42.612,3.421,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000271,25137.0,36.31,33.17,39.45,36.371,107.192,10.008,45.347,3.63,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000272,25194.0,36.31,33.17,39.45,36.095,104.617,9.946,44.524,3.378,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000273,25249.0,36.31,33.17,39.45,35.738,106.933,10.106,46.177,3.627,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000274,25325.0,36.31,33.17,39.45,37.74,105.931,10.632,45.264,3.387,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000275,25421.0,36.31,33.17,39.45,37.224,105.691,9.826,40.442,3.759,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000276,25521.0,36.31,33.17,39.45,37.777,103.854,11.089,43.966,3.428,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000277,25908.0,36.31,33.17,39.45,34.319,110.395,9.472,42.541,3.538,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000278,25980.0,36.31,33.17,39.45,37.609,103.106,9.585,43.56,3.907,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000279,26046.0,36.31,33.17,39.45,35.328,108.573,9.894,44.53,3.623,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000280,26105.0,36.31,33.17,39.45,37.098,95.196,10.411,45.637,3.346,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000281,26167.0,36.31,33.17,39.45,34.045,112.507,10.215,43.572,3.447,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000282,26232.0,36.31,33.17,39.45,35.846,107.334,10.288,43.037,3.592,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000283,26288.0,36.31,33.17,39.45,36.35,107.128,10.221,46.697,3.864,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000284,26363.0,36.31,33.17,39.45,35.544,108.071,9.193,44.614,3.826,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000285,26507.0,36.31,33.17,39.45,37.327,98.94,10.603,43.244,3.66,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000286,26579.0,36.31,33.17,39.45,36.172,104.008,10.912,44.908,3.672,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000287,26641.0,36.31,33.17,39.45,36.759,106.725,10.134,49.657,3.703,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000288,26701.0,36.31,33.17,39.45,36.66,101.647,10.523,41.267,3.494,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000289,26764.0,36.31,33.17,39.45,31.833,117.142,10.186,46.331,3.462,NOK
L1_run_001,S08,L1_run_001-TS08,PF104,V000290,26816.0,36.31,33.17,39.45,35.505,102.496,10.525,44.754,3.634,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000291,26877.0,36.31,33.17,39.45,36.567,105.754,11.006,43.399,3.383,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000292,26940.0,36.31,33.17,39.45,35.839,101.567,10.221,43.036,3.373,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000293,26994.0,36.31,33.17,39.45,36.177,102.075,9.952,42.907,3.911,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000294,27057.0,36.31,33.17,39.45,36.908,105.052,10.322,47.149,3.759,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000295,27129.0,36.31,33.17,39.45,37.265,101.759,10.608,47.292,3.07,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000296,27238.0,36.31,33.17,39.45,36.558,104.489,10.839,44.624,3.501,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000297,27349.0,36.31,33.17,39.45,37.922,100.979,10.674,43.006,3.533,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000298,27427.0,36.31,33.17,39.45,36.569,101.056,10.004,42.355,3.809,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000299,27737.0,36.31,33.17,39.45,37.449,103.049,10.362,45.826,3.603,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000300,27799.0,36.31,33.17,39.45,36.508,107.052,10.4,45.903,3.646,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000301,27867.0,36.31,33.17,39.45,37.095,105.825,10.492,40.188,3.778,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000302,27928.0,36.31,33.17,39.45,35.768,102.401,10.542,44.69,3.845,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000303,27993.0,36.31,33.17,39.45,35.99,102.328,9.985,40.295,3.73,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000304,28053.0,36.31,33.17,39.45,36.949,109.965,10.565,43.515,3.586,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000305,28113.0,36.31,33.17,39.45,35.002,111.088,10.162,41.941,3.652,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000306,28178.0,36.31,33.17,39.45,36.386,104.335,9.483,44.974,3.427,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000307,28239.0,36.31,33.17,39.45,36.522,101.13,10.776,44.885,3.233,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000308,28304.0,36.31,33.17,39.45,36.097,102.378,9.977,40.963,3.673,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000309,28383.0,36.31,33.17,39.45,33.266,113.749,10.613,44.651,3.974,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000310,28468.0,36.31,33.17,39.45,36.366,102.482,10.396,43.697,3.506,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000311,28560.0,36.31,33.17,39.45,36.118,106.421,10.748,46.28,3.917,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000312,28646.0,36.31,33.17,39.45,36.361,109.707,9.979,42.62,3.54,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000313,28730.0,36.31,33.17,39.45,36.275,108.144,10.502,44.367,3.866,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000001,709.0,35.71,32.48,38.94,36.284,89.437,11.338,35.918,3.264,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000002,810.0,35.71,32.48,38.94,36.269,88.564,12.068,36.57,3.252,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000003,863.0,35.71,32.48,38.94,35.472,92.836,11.368,36.22,3.13,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000004,932.0,35.71,32.48,38.94,35.113,93.535,11.28,38.578,3.227,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000005,1008.0,35.71,32.48,38.94,36.822,86.28,11.452,33.756,3.297,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000006,1063.0,35.71,32.48,38.94,35.494,92.84,10.664,35.668,3.329,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000007,1139.0,35.71,32.48,38.94,36.113,90.414,11.576,35.283,3.318,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000008,1200.0,35.71,32.48,38.94,36.525,85.495,11.683,37.981,3.478,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000009,1255.0,35.71,32.48,38.94,35.068,91.677,11.936,37.452,3.029,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000010,1694.0,35.71,32.48,38.94,36.508,87.142,11.652,36.176,3.052,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000011,1750.0,35.71,32.48,38.94,36.11,93.172,11.742,37.453,2.986,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000012,1801.0,35.71,32.48,38.94,36.363,92.239,11.286,36.606,3.04,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000013,1862.0,35.71,32.48,38.94,35.906,89.027,11.209,36.96,2.731,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000014,1919.0,35.71,32.48,38.94,35.456,89.297,11.41,38.755,2.907,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000015,1984.0,35.71,32.48,38.94,35.885,89.705,12.465,35.169,2.861,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000016,2047.0,35.71,32.48,38.94,37.411,89.956,11.491,35.133,2.897,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000017,2104.0,35.71,32.48,38.94,34.98,90.131,10.78,35.991,3.154,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000018,2167.0,35.71,32.48,38.94,35.568,86.679,11.614,37.436,2.903,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000019,2218.0,35.71,32.48,38.94,36.014,98.744,11.275,38.609,2.871,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000020,2274.0,35.71,32.48,38.94,35.0,92.096,11.413,37.94,3.081,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000021,2337.0,35.71,32.48,38.94,35.044,92.648,11.297,39.159,3.071,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000022,2397.0,35.71,32.48,38.94,36.297,90.145,11.717,38.015,3.037,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000023,2458.0,35.71,32.48,38.94,34.398,91.725,10.93,34.377,3.336,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000024,2514.0,35.71,32.48,38.94,36.314,91.518,11.717,37.464,2.915,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000025,2569.0,35.71,32.48,38.94,35.464,91.395,11.332,38.317,3.401,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000026,2621.0,35.71,32.48,38.94,36.384,92.124,10.753,38.232,2.757,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000027,2680.0,35.71,32.48,38.94,37.642,82.245,12.666,35.505,2.819,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000028,2737.0,35.71,32.48,38.94,36.304,94.181,11.659,37.799,3.003,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000029,2813.0,35.71,32.48,38.94,36.683,88.323,11.563,35.004,3.252,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000030,2898.0,35.71,32.48,38.94,35.98,94.457,11.685,35.393,3.177,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000031,2953.0,35.71,32.48,38.94,35.112,90.754,11.309,38.839,3.641,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000032,3011.0,35.71,32.48,38.94,35.435,93.606,11.668,39.069,3.124,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000033,3064.0,35.71,32.48,38.94,35.756,88.76,11.605,38.843,3.39,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000034,3129.0,35.71,32.48,38.94,36.351,87.969,11.343,35.28,2.943,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000035,3207.0,35.71,32.48,38.94,36.289,90.182,12.045,37.453,3.364,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000036,3276.0,35.71,32.48,38.94,35.706,91.383,10.922,41.123,3.197,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000037,3343.0,35.71,32.48,38.94,35.249,90.294,11.053,38.542,3.405,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000038,3393.0,35.71,32.48,38.94,35.626,91.544,11.161,36.053,2.981,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000039,3461.0,35.71,32.48,38.94,35.607,88.652,11.331,36.189,2.825,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000040,3512.0,35.71,32.48,38.94,36.634,89.268,11.525,37.178,3.105,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000041,3570.0,35.71,32.48,38.94,35.046,96.996,11.458,37.688,3.704,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000042,3631.0,35.71,32.48,38.94,35.52,90.594,11.875,35.66,2.669,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000043,3694.0,35.71,32.48,38.94,35.746,90.129,12.113,36.086,3.196,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000044,3748.0,35.71,32.48,38.94,34.634,89.921,11.001,36.477,2.991,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000045,3811.0,35.71,32.48,38.94,35.727,87.594,11.363,35.772,3.258,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000046,3987.0,35.71,32.48,38.94,35.559,87.838,10.859,36.371,3.167,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000047,4044.0,35.71,32.48,38.94,36.606,93.756,11.783,35.93,2.911,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000048,4284.0,35.71,32.48,38.94,36.22,89.559,11.088,35.25,2.738,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000049,4346.0,35.71,32.48,38.94,34.694,90.302,11.543,37.433,2.928,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000050,4400.0,35.71,32.48,38.94,35.805,92.263,11.478,39.358,3.1,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000051,4458.0,35.71,32.48,38.94,36.936,91.848,10.987,37.976,3.043,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000052,4514.0,35.71,32.48,38.94,35.454,98.054,10.544,36.598,2.971,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000053,4571.0,35.71,32.48,38.94,34.747,88.435,11.181,37.412,3.124,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000054,4697.0,35.71,32.48,38.94,34.55,92.092,10.729,36.398,2.946,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000055,4764.0,35.71,32.48,38.94,36.401,91.82,10.924,36.081,3.335,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000056,4818.0,35.71,32.48,38.94,37.301,94.986,10.756,35.267,3.332,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000057,4880.0,35.71,32.48,38.94,34.422,94.216,10.995,36.231,2.961,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000058,4944.0,35.71,32.48,38.94,36.76,91.619,11.788,37.05,3.097,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000059,4999.0,35.71,32.48,38.94,35.505,98.963,12.1,37.905,3.261,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000060,5059.0,35.71,32.48,38.94,34.364,95.236,10.855,38.037,3.442,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000061,5117.0,35.71,32.48,38.94,35.819,90.626,11.384,37.184,3.323,OK
L1_run_001,S12,L1_run_001-TS12,PF105,V000062,5177.0,35.71,32.48,38.94,36.121,86.671,12.053,37.94,2.937,OK
